protein_id,contig_id,keywords
meningitidis_003355375.1_P1_14,003355375.1_P1,none
meningitidis_003355375.1_P1_15,003355375.1_P1,none
meningitidis_003355375.1_P1_16,003355375.1_P1,none
meningitidis_003355375.1_P1_17,003355375.1_P1,none
meningitidis_003355375.1_P1_18,003355375.1_P1,none
meningitidis_003355375.1_P1_19,003355375.1_P1,none
meningitidis_003355375.1_P1_20,003355375.1_P1,none
meningitidis_003355375.1_P1_21,003355375.1_P1,none
meningitidis_003355375.1_P1_22,003355375.1_P1,none
meningitidis_003355375.1_P1_23,003355375.1_P1,none
meningitidis_003355375.1_P1_24,003355375.1_P1,none
meningitidis_003355375.1_P1_25,003355375.1_P1,none
meningitidis_003355375.1_P1_26,003355375.1_P1,none
meningitidis_003355375.1_P1_27,003355375.1_P1,none
meningitidis_003355375.1_P1_28,003355375.1_P1,none
meningitidis_003355375.1_P1_29,003355375.1_P1,none
meningitidis_003355375.1_P1_30,003355375.1_P1,none
meningitidis_003355375.1_P1_31,003355375.1_P1,none
meningitidis_003355375.1_P1_32,003355375.1_P1,none
meningitidis_003355375.1_P1_33,003355375.1_P1,none
meningitidis_003355375.1_P1_34,003355375.1_P1,none
meningitidis_003355375.1_P1_35,003355375.1_P1,none
meningitidis_003355375.1_P1_36,003355375.1_P1,none
meningitidis_003355375.1_P1_37,003355375.1_P1,none
meningitidis_003355375.1_P1_38,003355375.1_P1,none
meningitidis_003355375.1_P1_39,003355375.1_P1,none
meningitidis_003355375.1_P1_40,003355375.1_P1,none
meningitidis_003355375.1_P1_41,003355375.1_P1,none
meningitidis_003355375.1_P1_42,003355375.1_P1,none
meningitidis_003355375.1_P1_43,003355375.1_P1,none
meningitidis_003355375.1_P1_44,003355375.1_P1,none
meningitidis_003355375.1_P1_45,003355375.1_P1,none
meningitidis_003355375.1_P1_46,003355375.1_P1,none
meningitidis_003355375.1_P1_47,003355375.1_P1,none
meningitidis_003355375.1_P1_48,003355375.1_P1,none
meningitidis_003355375.1_P1_49,003355375.1_P1,none
meningitidis_003355375.1_P1_50,003355375.1_P1,none
meningitidis_003355375.1_P1_51,003355375.1_P1,none
meningitidis_003355375.1_P1_52,003355375.1_P1,none
meningitidis_003355375.1_P1_53,003355375.1_P1,none
meningitidis_003355375.1_P1_54,003355375.1_P1,none
meningitidis_003355375.1_P1_55,003355375.1_P1,none
meningitidis_003355395.1_P1_1,003355395.1_P1,none
meningitidis_003355395.1_P1_2,003355395.1_P1,none
meningitidis_003355395.1_P1_3,003355395.1_P1,none
meningitidis_003355395.1_P1_4,003355395.1_P1,none
meningitidis_003355395.1_P1_5,003355395.1_P1,none
meningitidis_003355395.1_P1_6,003355395.1_P1,none
meningitidis_003355395.1_P1_7,003355395.1_P1,none
meningitidis_003355395.1_P1_8,003355395.1_P1,none
meningitidis_003355395.1_P1_9,003355395.1_P1,none
meningitidis_003355395.1_P1_10,003355395.1_P1,none
meningitidis_003355395.1_P1_11,003355395.1_P1,none
meningitidis_003355395.1_P1_12,003355395.1_P1,none
meningitidis_003355395.1_P1_13,003355395.1_P1,none
meningitidis_003355395.1_P1_14,003355395.1_P1,none
meningitidis_003355395.1_P1_15,003355395.1_P1,none
meningitidis_003355395.1_P1_16,003355395.1_P1,none
meningitidis_003355395.1_P1_17,003355395.1_P1,none
meningitidis_003355395.1_P1_18,003355395.1_P1,none
meningitidis_003355395.1_P2_1,003355395.1_P2,none
meningitidis_003355395.1_P2_2,003355395.1_P2,none
meningitidis_003355395.1_P2_3,003355395.1_P2,none
meningitidis_003355395.1_P2_4,003355395.1_P2,none
meningitidis_003355395.1_P2_5,003355395.1_P2,none
meningitidis_003355395.1_P2_6,003355395.1_P2,none
meningitidis_003355395.1_P2_7,003355395.1_P2,none
meningitidis_003355395.1_P2_8,003355395.1_P2,none
meningitidis_003355395.1_P2_9,003355395.1_P2,none
meningitidis_003355395.1_P2_10,003355395.1_P2,none
meningitidis_003355395.1_P2_11,003355395.1_P2,none
meningitidis_003355395.1_P2_12,003355395.1_P2,none
meningitidis_003355395.1_P2_13,003355395.1_P2,none
meningitidis_003355395.1_P3_1,003355395.1_P3,none
meningitidis_003355395.1_P3_2,003355395.1_P3,none
meningitidis_003355395.1_P3_3,003355395.1_P3,none
meningitidis_003355395.1_P3_4,003355395.1_P3,none
meningitidis_003355395.1_P3_5,003355395.1_P3,none
meningitidis_003355395.1_P3_6,003355395.1_P3,none
meningitidis_003355395.1_P3_7,003355395.1_P3,none
meningitidis_003355395.1_P3_8,003355395.1_P3,none
meningitidis_003355395.1_P3_9,003355395.1_P3,none
meningitidis_003355395.1_P3_10,003355395.1_P3,none
meningitidis_003355395.1_P3_11,003355395.1_P3,none
meningitidis_003355395.1_P3_12,003355395.1_P3,none
meningitidis_003355395.1_P3_13,003355395.1_P3,none
meningitidis_003355395.1_P3_14,003355395.1_P3,none
meningitidis_003355395.1_P3_15,003355395.1_P3,none
meningitidis_003355395.1_P3_16,003355395.1_P3,none
meningitidis_003355395.1_P3_17,003355395.1_P3,none
meningitidis_003355395.1_P3_18,003355395.1_P3,none
meningitidis_003355395.1_P3_19,003355395.1_P3,none
meningitidis_003355395.1_P3_20,003355395.1_P3,none
meningitidis_003355395.1_P3_21,003355395.1_P3,none
meningitidis_003355395.1_P3_22,003355395.1_P3,none
meningitidis_003355415.1_P2_1,003355415.1_P2,none
meningitidis_003355415.1_P2_2,003355415.1_P2,none
meningitidis_003355415.1_P2_3,003355415.1_P2,none
meningitidis_003355415.1_P2_4,003355415.1_P2,none
meningitidis_003355415.1_P2_5,003355415.1_P2,none
meningitidis_003355415.1_P2_6,003355415.1_P2,none
meningitidis_003355415.1_P2_7,003355415.1_P2,none
meningitidis_003355415.1_P2_8,003355415.1_P2,none
meningitidis_003355415.1_P2_9,003355415.1_P2,none
meningitidis_003355415.1_P2_10,003355415.1_P2,none
meningitidis_003355415.1_P2_11,003355415.1_P2,none
meningitidis_003355415.1_P2_12,003355415.1_P2,none
meningitidis_003355415.1_P2_13,003355415.1_P2,none
meningitidis_003355415.1_P2_14,003355415.1_P2,none
meningitidis_003355415.1_P2_15,003355415.1_P2,none
meningitidis_003355435.1_P1_1,003355435.1_P1,none
meningitidis_003355435.1_P1_2,003355435.1_P1,none
meningitidis_003355435.1_P1_3,003355435.1_P1,none
meningitidis_003355435.1_P1_4,003355435.1_P1,none
meningitidis_003355435.1_P1_5,003355435.1_P1,none
meningitidis_003355435.1_P1_6,003355435.1_P1,none
meningitidis_003355435.1_P1_7,003355435.1_P1,none
meningitidis_003355435.1_P1_8,003355435.1_P1,none
meningitidis_003355435.1_P1_9,003355435.1_P1,none
meningitidis_003355435.1_P1_10,003355435.1_P1,none
meningitidis_003355435.1_P1_11,003355435.1_P1,none
meningitidis_003355435.1_P1_12,003355435.1_P1,none
meningitidis_003355435.1_P1_13,003355435.1_P1,none
meningitidis_003355435.1_P1_14,003355435.1_P1,none
meningitidis_003355435.1_P1_15,003355435.1_P1,none
meningitidis_003355435.1_P1_16,003355435.1_P1,none
meningitidis_003355435.1_P1_17,003355435.1_P1,none
meningitidis_003355435.1_P1_18,003355435.1_P1,none
meningitidis_003355435.1_P1_19,003355435.1_P1,none
meningitidis_003355435.1_P1_20,003355435.1_P1,none
meningitidis_003355435.1_P1_21,003355435.1_P1,none
meningitidis_003355435.1_P3_1,003355435.1_P3,none
meningitidis_003355435.1_P3_2,003355435.1_P3,none
meningitidis_003355435.1_P3_3,003355435.1_P3,none
meningitidis_003355435.1_P3_4,003355435.1_P3,none
meningitidis_003355435.1_P3_5,003355435.1_P3,none
meningitidis_003355435.1_P3_6,003355435.1_P3,none
meningitidis_003355435.1_P3_7,003355435.1_P3,none
meningitidis_003355435.1_P3_8,003355435.1_P3,none
meningitidis_003355435.1_P3_9,003355435.1_P3,none
meningitidis_003355435.1_P3_10,003355435.1_P3,none
meningitidis_003355435.1_P3_11,003355435.1_P3,none
meningitidis_003355435.1_P3_12,003355435.1_P3,none
meningitidis_003355435.1_P3_13,003355435.1_P3,none
meningitidis_003355435.1_P3_14,003355435.1_P3,none
meningitidis_003355435.1_P3_15,003355435.1_P3,none
meningitidis_003355435.1_P3_16,003355435.1_P3,none
meningitidis_003355435.1_P3_17,003355435.1_P3,none
meningitidis_003355435.1_P3_18,003355435.1_P3,none
meningitidis_003355435.1_P3_19,003355435.1_P3,none
meningitidis_003355435.1_P3_20,003355435.1_P3,none
meningitidis_003355435.1_P3_21,003355435.1_P3,none
meningitidis_003355435.1_P3_22,003355435.1_P3,none
meningitidis_003355435.1_P3_23,003355435.1_P3,none
meningitidis_003355435.1_P3_24,003355435.1_P3,none
meningitidis_003355435.1_P3_25,003355435.1_P3,none
meningitidis_003355435.1_P3_26,003355435.1_P3,none
meningitidis_003355435.1_P3_27,003355435.1_P3,none
meningitidis_003355435.1_P3_28,003355435.1_P3,none
meningitidis_003355435.1_P3_29,003355435.1_P3,none
meningitidis_003355435.1_P3_30,003355435.1_P3,none
meningitidis_003355435.1_P3_31,003355435.1_P3,none
meningitidis_003355435.1_P3_32,003355435.1_P3,none
meningitidis_003355435.1_P3_33,003355435.1_P3,none
meningitidis_003355435.1_P3_34,003355435.1_P3,none
meningitidis_003355435.1_P3_35,003355435.1_P3,none
meningitidis_003355435.1_P3_36,003355435.1_P3,none
meningitidis_003355435.1_P3_37,003355435.1_P3,none
meningitidis_003355435.1_P3_38,003355435.1_P3,none
meningitidis_003355435.1_P3_39,003355435.1_P3,none
meningitidis_003355435.1_P3_40,003355435.1_P3,none
meningitidis_003355435.1_P3_41,003355435.1_P3,none
meningitidis_008330825.1_P1_1,008330825.1_P1,none
meningitidis_008330825.1_P1_2,008330825.1_P1,none
meningitidis_008330825.1_P1_3,008330825.1_P1,none
meningitidis_008330825.1_P1_4,008330825.1_P1,none
meningitidis_008330825.1_P1_5,008330825.1_P1,none
meningitidis_008330825.1_P1_6,008330825.1_P1,none
meningitidis_008330825.1_P1_7,008330825.1_P1,none
meningitidis_008330825.1_P1_8,008330825.1_P1,none
meningitidis_008330825.1_P1_9,008330825.1_P1,none
meningitidis_008330825.1_P1_10,008330825.1_P1,none
meningitidis_008330825.1_P1_11,008330825.1_P1,none
meningitidis_008330825.1_P1_12,008330825.1_P1,none
meningitidis_008330825.1_P1_13,008330825.1_P1,none
meningitidis_008330825.1_P1_14,008330825.1_P1,none
meningitidis_008330825.1_P1_15,008330825.1_P1,none
meningitidis_008330825.1_P1_16,008330825.1_P1,none
meningitidis_008330825.1_P1_17,008330825.1_P1,none
meningitidis_008330825.1_P1_18,008330825.1_P1,none
meningitidis_008330825.1_P1_19,008330825.1_P1,none
meningitidis_008330825.1_P1_20,008330825.1_P1,none
meningitidis_008330825.1_P1_21,008330825.1_P1,none
meningitidis_008330825.1_P1_22,008330825.1_P1,none
meningitidis_008330825.1_P1_23,008330825.1_P1,none
meningitidis_008330825.1_P1_24,008330825.1_P1,none
meningitidis_008330825.1_P1_25,008330825.1_P1,none
meningitidis_008330825.1_P1_26,008330825.1_P1,none
meningitidis_008330825.1_P1_27,008330825.1_P1,none
meningitidis_008330825.1_P1_28,008330825.1_P1,none
meningitidis_008330825.1_P1_29,008330825.1_P1,none
meningitidis_008330825.1_P1_30,008330825.1_P1,none
meningitidis_008330825.1_P1_31,008330825.1_P1,none
meningitidis_008330825.1_P1_32,008330825.1_P1,none
meningitidis_008330825.1_P1_33,008330825.1_P1,none
meningitidis_008330825.1_P1_34,008330825.1_P1,none
meningitidis_008330825.1_P1_35,008330825.1_P1,none
meningitidis_008330825.1_P1_36,008330825.1_P1,none
meningitidis_008330825.1_P1_37,008330825.1_P1,none
meningitidis_008330825.1_P1_38,008330825.1_P1,none
meningitidis_008330825.1_P1_39,008330825.1_P1,none
meningitidis_008330825.1_P1_40,008330825.1_P1,none
meningitidis_008330825.1_P1_41,008330825.1_P1,none
meningitidis_008330825.1_P1_42,008330825.1_P1,none
meningitidis_008330825.1_P1_43,008330825.1_P1,none
meningitidis_008330825.1_P1_44,008330825.1_P1,none
meningitidis_008330825.1_P1_45,008330825.1_P1,none
meningitidis_008330825.1_P1_46,008330825.1_P1,none
meningitidis_009664675.1_P1_1,009664675.1_P1,none
meningitidis_009664675.1_P1_2,009664675.1_P1,none
meningitidis_009664675.1_P1_3,009664675.1_P1,none
meningitidis_009664675.1_P1_4,009664675.1_P1,none
meningitidis_009664675.1_P1_5,009664675.1_P1,none
meningitidis_009664675.1_P1_6,009664675.1_P1,none
meningitidis_009664675.1_P1_7,009664675.1_P1,none
meningitidis_009664675.1_P1_8,009664675.1_P1,none
meningitidis_009664675.1_P1_9,009664675.1_P1,none
meningitidis_009664675.1_P1_10,009664675.1_P1,none
meningitidis_009664675.1_P1_11,009664675.1_P1,none
meningitidis_009664675.1_P1_12,009664675.1_P1,none
meningitidis_009664675.1_P1_13,009664675.1_P1,none
meningitidis_009664675.1_P1_14,009664675.1_P1,none
meningitidis_009664675.1_P1_15,009664675.1_P1,none
meningitidis_009664675.1_P1_16,009664675.1_P1,none
meningitidis_009664675.1_P1_17,009664675.1_P1,none
meningitidis_009664675.1_P1_18,009664675.1_P1,none
meningitidis_009664675.1_P1_19,009664675.1_P1,none
meningitidis_009664675.1_P1_20,009664675.1_P1,none
meningitidis_009664675.1_P1_21,009664675.1_P1,none
meningitidis_009664675.1_P1_22,009664675.1_P1,none
meningitidis_009664675.1_P1_23,009664675.1_P1,none
meningitidis_009664675.1_P1_24,009664675.1_P1,none
meningitidis_009664675.1_P1_25,009664675.1_P1,none
meningitidis_009664675.1_P1_26,009664675.1_P1,none
meningitidis_009664675.1_P1_27,009664675.1_P1,none
meningitidis_009664675.1_P1_28,009664675.1_P1,none
meningitidis_009664675.1_P1_29,009664675.1_P1,none
meningitidis_009664675.1_P1_30,009664675.1_P1,none
meningitidis_009664675.1_P1_31,009664675.1_P1,none
meningitidis_009664675.1_P1_32,009664675.1_P1,none
meningitidis_009664675.1_P1_33,009664675.1_P1,none
meningitidis_009664675.1_P1_34,009664675.1_P1,none
meningitidis_009664675.1_P1_35,009664675.1_P1,none
meningitidis_009664675.1_P1_36,009664675.1_P1,none
meningitidis_009664675.1_P1_37,009664675.1_P1,none
meningitidis_009664675.1_P1_38,009664675.1_P1,none
meningitidis_009664675.1_P1_39,009664675.1_P1,none
meningitidis_009664675.1_P1_40,009664675.1_P1,none
meningitidis_009664675.1_P1_41,009664675.1_P1,none
meningitidis_009664675.1_P1_42,009664675.1_P1,none
meningitidis_009664675.1_P1_43,009664675.1_P1,none
meningitidis_009664675.1_P1_44,009664675.1_P1,none
meningitidis_009664675.1_P1_45,009664675.1_P1,none
meningitidis_009664675.1_P1_46,009664675.1_P1,none
meningitidis_900453955.1_P1_1,900453955.1_P1,none
meningitidis_900453955.1_P1_2,900453955.1_P1,none
meningitidis_900453955.1_P1_3,900453955.1_P1,none
meningitidis_900453955.1_P1_4,900453955.1_P1,none
meningitidis_900453955.1_P1_5,900453955.1_P1,none
meningitidis_900453955.1_P1_6,900453955.1_P1,none
meningitidis_900453955.1_P1_7,900453955.1_P1,none
meningitidis_900453955.1_P1_8,900453955.1_P1,none
meningitidis_900453955.1_P1_9,900453955.1_P1,none
meningitidis_900453955.1_P1_10,900453955.1_P1,none
meningitidis_900453955.1_P1_11,900453955.1_P1,none
meningitidis_900453955.1_P1_12,900453955.1_P1,none
meningitidis_900453955.1_P1_13,900453955.1_P1,none
meningitidis_900453955.1_P1_14,900453955.1_P1,none
meningitidis_900453955.1_P1_15,900453955.1_P1,none
meningitidis_900453955.1_P1_16,900453955.1_P1,none
meningitidis_900453955.1_P1_17,900453955.1_P1,none
meningitidis_900453955.1_P1_18,900453955.1_P1,none
meningitidis_900453955.1_P1_19,900453955.1_P1,none
meningitidis_900453955.1_P1_20,900453955.1_P1,none
meningitidis_900453955.1_P1_21,900453955.1_P1,none
meningitidis_900453955.1_P1_22,900453955.1_P1,none
meningitidis_900453955.1_P1_23,900453955.1_P1,none
meningitidis_900453955.1_P1_24,900453955.1_P1,none
meningitidis_900453955.1_P1_25,900453955.1_P1,none
meningitidis_900453955.1_P1_26,900453955.1_P1,none
meningitidis_900453955.1_P1_27,900453955.1_P1,none
meningitidis_900453955.1_P1_28,900453955.1_P1,none
meningitidis_900453955.1_P1_29,900453955.1_P1,none
meningitidis_900453955.1_P1_30,900453955.1_P1,none
meningitidis_900453955.1_P1_31,900453955.1_P1,none
meningitidis_900453955.1_P1_32,900453955.1_P1,none
meningitidis_900453955.1_P1_33,900453955.1_P1,none
meningitidis_900453955.1_P1_34,900453955.1_P1,none
meningitidis_900454135.1_P1_1,900454135.1_P1,none
meningitidis_900454135.1_P1_2,900454135.1_P1,none
meningitidis_900454135.1_P1_3,900454135.1_P1,none
meningitidis_900454135.1_P1_4,900454135.1_P1,none
meningitidis_900454135.1_P1_5,900454135.1_P1,none
meningitidis_900454135.1_P1_6,900454135.1_P1,none
meningitidis_900454135.1_P1_7,900454135.1_P1,none
meningitidis_900454135.1_P1_8,900454135.1_P1,none
meningitidis_900454135.1_P1_9,900454135.1_P1,none
meningitidis_900454135.1_P1_10,900454135.1_P1,none
meningitidis_900454135.1_P1_11,900454135.1_P1,none
meningitidis_900454135.1_P1_12,900454135.1_P1,none
meningitidis_900454135.1_P1_13,900454135.1_P1,none
meningitidis_900454135.1_P1_14,900454135.1_P1,none
meningitidis_900454135.1_P1_15,900454135.1_P1,none
meningitidis_900454135.1_P1_16,900454135.1_P1,none
meningitidis_900454135.1_P1_17,900454135.1_P1,none
meningitidis_900454135.1_P1_18,900454135.1_P1,none
meningitidis_900454135.1_P1_19,900454135.1_P1,none
meningitidis_900454135.1_P1_20,900454135.1_P1,none
meningitidis_900454135.1_P3_1,900454135.1_P3,none
meningitidis_900454135.1_P3_2,900454135.1_P3,none
meningitidis_900454135.1_P3_3,900454135.1_P3,none
meningitidis_900454135.1_P3_4,900454135.1_P3,none
meningitidis_900454135.1_P3_5,900454135.1_P3,none
meningitidis_900454135.1_P3_6,900454135.1_P3,none
meningitidis_900454135.1_P3_7,900454135.1_P3,none
meningitidis_900454135.1_P3_8,900454135.1_P3,none
meningitidis_900454135.1_P3_9,900454135.1_P3,none
meningitidis_900454135.1_P3_10,900454135.1_P3,none
meningitidis_900454135.1_P3_11,900454135.1_P3,none
meningitidis_900454135.1_P3_12,900454135.1_P3,none
meningitidis_900454135.1_P3_13,900454135.1_P3,none
meningitidis_900454135.1_P3_14,900454135.1_P3,none
meningitidis_900454135.1_P3_15,900454135.1_P3,none
meningitidis_900454135.1_P3_16,900454135.1_P3,none
meningitidis_900454135.1_P3_17,900454135.1_P3,none
meningitidis_900454135.1_P3_18,900454135.1_P3,none
meningitidis_900454135.1_P3_19,900454135.1_P3,none
meningitidis_900454135.1_P3_20,900454135.1_P3,none
meningitidis_900454135.1_P3_21,900454135.1_P3,none
meningitidis_900454135.1_P3_22,900454135.1_P3,none
meningitidis_900454135.1_P3_23,900454135.1_P3,none
meningitidis_900454135.1_P3_24,900454135.1_P3,none
meningitidis_900454135.1_P3_25,900454135.1_P3,none
meningitidis_900454135.1_P3_26,900454135.1_P3,none
meningitidis_900638555.1_P2_1,900638555.1_P2,none
meningitidis_900638555.1_P2_2,900638555.1_P2,none
meningitidis_900638555.1_P2_3,900638555.1_P2,none
meningitidis_900638555.1_P2_4,900638555.1_P2,none
meningitidis_900638555.1_P2_5,900638555.1_P2,none
meningitidis_900638555.1_P2_6,900638555.1_P2,none
meningitidis_900638555.1_P2_7,900638555.1_P2,none
meningitidis_900638555.1_P2_8,900638555.1_P2,none
meningitidis_900638555.1_P2_9,900638555.1_P2,none
meningitidis_900638555.1_P2_10,900638555.1_P2,none
meningitidis_900638555.1_P2_11,900638555.1_P2,none
meningitidis_900638555.1_P2_12,900638555.1_P2,none
meningitidis_900638555.1_P2_13,900638555.1_P2,none
meningitidis_900638555.1_P2_14,900638555.1_P2,none
meningitidis_900638555.1_P2_15,900638555.1_P2,none
meningitidis_900638555.1_P2_16,900638555.1_P2,none
meningitidis_900638555.1_P2_17,900638555.1_P2,none
meningitidis_900638555.1_P2_18,900638555.1_P2,none
meningitidis_900638555.1_P2_19,900638555.1_P2,none
meningitidis_900638555.1_P2_20,900638555.1_P2,none
meningitidis_900638555.1_P2_21,900638555.1_P2,none
meningitidis_900638555.1_P2_22,900638555.1_P2,none
meningitidis_900638555.1_P2_23,900638555.1_P2,none
meningitidis_900638555.1_P2_24,900638555.1_P2,none
meningitidis_900638555.1_P2_25,900638555.1_P2,none
meningitidis_900638555.1_P2_26,900638555.1_P2,none
meningitidis_900638555.1_P2_27,900638555.1_P2,none
meningitidis_900638555.1_P2_28,900638555.1_P2,none
meningitidis_900638555.1_P2_29,900638555.1_P2,none
meningitidis_900638555.1_P2_30,900638555.1_P2,none
meningitidis_900638555.1_P2_31,900638555.1_P2,none
meningitidis_900638555.1_P2_32,900638555.1_P2,none
meningitidis_900638555.1_P2_33,900638555.1_P2,none
meningitidis_900638555.1_P2_34,900638555.1_P2,none
meningitidis_900638555.1_P2_35,900638555.1_P2,none
meningitidis_900638555.1_P2_36,900638555.1_P2,none
meningitidis_900638555.1_P2_37,900638555.1_P2,none
meningitidis_900638555.1_P2_38,900638555.1_P2,none
meningitidis_900638555.1_P2_39,900638555.1_P2,none
meningitidis_900638555.1_P2_40,900638555.1_P2,none
meningitidis_900638555.1_P2_41,900638555.1_P2,none
meningitidis_900638575.1_P2_1,900638575.1_P2,none
meningitidis_900638575.1_P2_2,900638575.1_P2,none
meningitidis_900638575.1_P2_3,900638575.1_P2,none
meningitidis_900638575.1_P2_4,900638575.1_P2,none
meningitidis_900638575.1_P2_5,900638575.1_P2,none
meningitidis_900638575.1_P2_6,900638575.1_P2,none
meningitidis_900638575.1_P2_7,900638575.1_P2,none
meningitidis_900638575.1_P2_8,900638575.1_P2,none
meningitidis_900638575.1_P2_9,900638575.1_P2,none
meningitidis_900638575.1_P2_10,900638575.1_P2,none
meningitidis_900638575.1_P2_11,900638575.1_P2,none
meningitidis_900638575.1_P2_12,900638575.1_P2,none
meningitidis_900638575.1_P2_13,900638575.1_P2,none
meningitidis_900638575.1_P2_14,900638575.1_P2,none
meningitidis_900638575.1_P2_15,900638575.1_P2,none
meningitidis_900638575.1_P2_16,900638575.1_P2,none
meningitidis_900638575.1_P2_17,900638575.1_P2,none
meningitidis_900638575.1_P2_18,900638575.1_P2,none
meningitidis_900638575.1_P2_19,900638575.1_P2,none
meningitidis_900638575.1_P2_20,900638575.1_P2,none
meningitidis_900638575.1_P2_21,900638575.1_P2,none
meningitidis_900638575.1_P2_22,900638575.1_P2,none
meningitidis_900638575.1_P2_23,900638575.1_P2,none
meningitidis_900638575.1_P2_24,900638575.1_P2,none
meningitidis_900638575.1_P2_25,900638575.1_P2,none
meningitidis_900638575.1_P2_26,900638575.1_P2,none
meningitidis_900638575.1_P2_27,900638575.1_P2,none
meningitidis_900638575.1_P2_28,900638575.1_P2,none
meningitidis_900638575.1_P2_29,900638575.1_P2,none
meningitidis_900638575.1_P2_30,900638575.1_P2,none
meningitidis_900638575.1_P2_31,900638575.1_P2,none
meningitidis_900638575.1_P2_32,900638575.1_P2,none
meningitidis_900638575.1_P2_33,900638575.1_P2,none
meningitidis_900638575.1_P2_34,900638575.1_P2,none
meningitidis_900638575.1_P2_35,900638575.1_P2,none
meningitidis_900638575.1_P2_36,900638575.1_P2,none
meningitidis_900638575.1_P2_37,900638575.1_P2,none
meningitidis_900638575.1_P2_38,900638575.1_P2,none
meningitidis_900638575.1_P2_39,900638575.1_P2,none
meningitidis_900638575.1_P2_40,900638575.1_P2,none
meningitidis_900638575.1_P2_41,900638575.1_P2,none
meningitidis_900638575.1_P2_42,900638575.1_P2,none
meningitidis_900638575.1_P2_43,900638575.1_P2,none
meningitidis_900638575.1_P2_44,900638575.1_P2,none
meningitidis_900638575.1_P2_45,900638575.1_P2,none
meningitidis_900638595.1_P1_1,900638595.1_P1,none
meningitidis_900638595.1_P1_2,900638595.1_P1,none
meningitidis_900638595.1_P1_3,900638595.1_P1,none
meningitidis_900638595.1_P1_4,900638595.1_P1,none
meningitidis_900638595.1_P1_5,900638595.1_P1,none
meningitidis_900638595.1_P1_6,900638595.1_P1,none
meningitidis_900638595.1_P1_7,900638595.1_P1,none
meningitidis_900638595.1_P1_8,900638595.1_P1,none
meningitidis_900638595.1_P1_9,900638595.1_P1,none
meningitidis_900638595.1_P1_10,900638595.1_P1,none
meningitidis_900638595.1_P1_11,900638595.1_P1,none
meningitidis_900638595.1_P1_12,900638595.1_P1,none
meningitidis_900638595.1_P1_13,900638595.1_P1,none
meningitidis_900638595.1_P1_14,900638595.1_P1,none
meningitidis_900638595.1_P1_15,900638595.1_P1,none
meningitidis_900638595.1_P1_16,900638595.1_P1,none
meningitidis_900638595.1_P1_17,900638595.1_P1,none
meningitidis_900638595.1_P1_18,900638595.1_P1,none
meningitidis_900638595.1_P1_19,900638595.1_P1,none
meningitidis_900638595.1_P1_20,900638595.1_P1,none
meningitidis_900638595.1_P1_21,900638595.1_P1,none
meningitidis_900638595.1_P1_22,900638595.1_P1,none
meningitidis_900638595.1_P1_23,900638595.1_P1,none
meningitidis_900638595.1_P1_24,900638595.1_P1,none
meningitidis_900638595.1_P1_25,900638595.1_P1,none
meningitidis_900638595.1_P1_26,900638595.1_P1,none
meningitidis_900638595.1_P1_27,900638595.1_P1,none
meningitidis_900638595.1_P1_28,900638595.1_P1,none
meningitidis_900638595.1_P1_29,900638595.1_P1,none
meningitidis_900638595.1_P1_30,900638595.1_P1,none
meningitidis_900638595.1_P1_31,900638595.1_P1,none
meningitidis_900638595.1_P1_32,900638595.1_P1,none
meningitidis_900638595.1_P1_33,900638595.1_P1,none
meningitidis_900638595.1_P1_34,900638595.1_P1,none
meningitidis_900638595.1_P1_35,900638595.1_P1,none
meningitidis_900638595.1_P1_36,900638595.1_P1,none
meningitidis_900638595.1_P1_37,900638595.1_P1,none
meningitidis_900638595.1_P1_38,900638595.1_P1,none
meningitidis_900638595.1_P1_39,900638595.1_P1,none
meningitidis_900638595.1_P1_40,900638595.1_P1,none
meningitidis_900638595.1_P1_41,900638595.1_P1,none
meningitidis_900638595.1_P1_42,900638595.1_P1,none
meningitidis_900638595.1_P2_1,900638595.1_P2,none
meningitidis_900638595.1_P2_2,900638595.1_P2,none
meningitidis_900638595.1_P2_3,900638595.1_P2,none
meningitidis_900638595.1_P2_4,900638595.1_P2,none
meningitidis_900638595.1_P2_5,900638595.1_P2,none
meningitidis_900638595.1_P2_6,900638595.1_P2,none
meningitidis_900638595.1_P2_7,900638595.1_P2,none
meningitidis_900638595.1_P2_8,900638595.1_P2,none
meningitidis_900638595.1_P2_9,900638595.1_P2,none
meningitidis_900638595.1_P2_10,900638595.1_P2,none
meningitidis_900638595.1_P2_11,900638595.1_P2,none
meningitidis_900638595.1_P2_12,900638595.1_P2,none
meningitidis_900638595.1_P2_13,900638595.1_P2,none
meningitidis_900638595.1_P2_14,900638595.1_P2,none
meningitidis_900638595.1_P2_15,900638595.1_P2,none
meningitidis_900638595.1_P2_16,900638595.1_P2,none
meningitidis_900638595.1_P2_17,900638595.1_P2,none
meningitidis_900638595.1_P2_18,900638595.1_P2,none
meningitidis_900638595.1_P2_19,900638595.1_P2,none
meningitidis_900638595.1_P2_20,900638595.1_P2,none
meningitidis_900638595.1_P2_21,900638595.1_P2,none
meningitidis_900638595.1_P2_22,900638595.1_P2,none
meningitidis_900638595.1_P2_23,900638595.1_P2,none
meningitidis_900638595.1_P2_24,900638595.1_P2,none
meningitidis_900638595.1_P2_25,900638595.1_P2,none
meningitidis_900638595.1_P2_26,900638595.1_P2,none
meningitidis_900638595.1_P2_27,900638595.1_P2,none
